"Zip
Code",State,County,Lat,"Place
Name",Long
37067,TN,Williamson,35.9121,Franklin,-86.7655
37068,TN,Williamson,35.8746,Franklin,-86.9076
37069,TN,Williamson,35.9796,Franklin,-86.9106
37070,TN,Davidson,36.3231,Goodlettsville,-86.7133
37071,TN,Wilson,36.1562,Gladeville,-86.3049
37072,TN,Davidson,36.3417,Goodlettsville,-86.7212
37073,TN,Robertson,36.4229,Greenbrier,-86.7914
37074,TN,Trousdale,36.3947,Hartsville,-86.1704
37075,TN,Sumner,36.3054,Hendersonville,-86.6072
37076,TN,Davidson,36.1848,Hermitage,-86.6002
37077,TN,Sumner,36.3047,Hendersonville,-86.6211
37078,TN,Humphreys,35.924,Hurricane Mills,-87.8105
37079,TN,Stewart,36.4946,Indian Mound,-87.6804
37080,TN,Davidson,36.329,Joelton,-86.9163
37082,TN,Cheatham,36.0953,Kingston Springs,-87.1156
37083,TN,Macon,36.539,Lafayette,-86.0242
37085,TN,Rutherford,35.9495,Lascassas,-86.3112
37086,TN,Rutherford,36.0127,La Vergne,-86.56
37087,TN,Wilson,36.2098,Lebanon,-86.3024
37088,TN,Wilson,36.2081,Lebanon,-86.2911
37089,TN,Rutherford,35.8596,La Vergne,-86.421
37090,TN,Wilson,36.1185,Lebanon,-86.263
37091,TN,Marshall,35.4596,Lewisburg,-86.7812
37095,TN,DeKalb,36.0067,Liberty,-85.9678
37096,TN,Perry,35.5944,Linden,-87.8567
37097,TN,Perry,35.7467,Lobelville,-87.8251
37098,TN,Hickman,35.8502,Lyles,-87.3127
37101,TN,Humphreys,36.1185,Mc Ewen,-87.6422
37110,TN,Warren,35.6834,Mcminnville,-85.77
37111,TN,Warren,35.6834,Mcminnville,-85.77
37115,TN,Davidson,36.2604,Madison,-86.7046
37116,TN,Davidson,36.1866,Madison,-86.7852
37118,TN,Rutherford,35.9221,Milton,-86.1824
37119,TN,Sumner,36.632,Mitchellville,-86.539
37121,TN,Wilson,36.2001,Mount Juliet,-86.5186
37122,TN,Wilson,36.1897,Mount Juliet,-86.5023
37127,TN,Rutherford,35.763,Murfreesboro,-86.3722
37128,TN,Rutherford,35.8454,Murfreesboro,-86.4867
37129,TN,Rutherford,35.871,Murfreesboro,-86.4181
37130,TN,Rutherford,35.8456,Murfreesboro,-86.3903
37131,TN,Rutherford,35.8596,Murfreesboro,-86.421
37132,TN,Rutherford,35.8596,Murfreesboro,-86.421
37133,TN,Rutherford,35.8456,Murfreesboro,-86.3903
37134,TN,Humphreys,36.0088,New Johnsonville,-87.9547
37135,TN,Williamson,35.9307,Nolensville,-86.6829
37136,TN,Wilson,36.1562,Norene,-86.3049
37137,TN,Hickman,35.8763,Nunnelly,-87.5067
37138,TN,Davidson,36.2416,Old Hickory,-86.6117
37140,TN,Hickman,35.8679,Only,-87.6655
37141,TN,Robertson,36.611,Orlinda,-86.699
37142,TN,Montgomery,36.4176,Palmyra,-87.4914
37143,TN,Cheatham,36.1129,Pegram,-87.0316
37144,TN,Lincoln,35.2924,Petersburg,-86.6447
37145,TN,Smith,36.3462,Pleasant Shade,-85.9189
37146,TN,Cheatham,36.3783,Pleasant View,-87.0395
37148,TN,Sumner,36.5673,Portland,-86.5059
37149,TN,Cannon,35.7989,Readyville,-86.2415
37150,TN,Macon,36.5177,Red Boiling Springs,-85.8662
37151,TN,Smith,36.3506,Riddleton,-86.0335
37152,TN,Robertson,36.4025,Ridgetop,-86.7722
37153,TN,Rutherford,35.745,Rockvale,-86.5352
37160,TN,Bedford,35.4863,Shelbyville,-86.4624
37161,TN,Bedford,35.4834,Shelbyville,-86.4603
37162,TN,Bedford,35.5108,Shelbyville,-86.45
37165,TN,Dickson,36.2948,Slayden,-87.4703
37166,TN,DeKalb,35.9299,Smithville,-85.8046
37167,TN,Rutherford,35.9656,Smyrna,-86.5048
37171,TN,Montgomery,36.3626,Southside,-87.3061
37172,TN,Robertson,36.5018,Springfield,-86.8769
37174,TN,Maury,35.7173,Spring Hill,-86.9048
37175,TN,Houston,36.3241,Stewart,-87.8725
37178,TN,Houston,36.3297,Tennessee Ridge,-87.7808
37179,TN,Williamson,35.809,Thompsons Station,-86.8913
37180,TN,Bedford,35.6224,Unionville,-86.5639
37181,TN,Dickson,36.2237,Vanleer,-87.4565
37183,TN,Bedford,35.5123,Wartrace,-86.3277
37184,TN,Wilson,36.0953,Watertown,-86.1434
37185,TN,Humphreys,36.0997,Waverly,-87.7991
37186,TN,Sumner,36.5756,Westmoreland,-86.2353
37187,TN,Dickson,36.1253,White Bluff,-87.219
37188,TN,Robertson,36.46,White House,-86.6705
37189,TN,Davidson,36.2744,Whites Creek,-86.8292
37190,TN,Cannon,35.8143,Woodbury,-86.05
37191,TN,Montgomery,36.5147,Woodlawn,-87.5393
37201,TN,Davidson,36.1657,Nashville,-86.7781
37202,TN,Davidson,36.3403,Nashville,-86.8273
37203,TN,Davidson,36.1504,Nashville,-86.7916
37204,TN,Davidson,36.1067,Nashville,-86.7743
37205,TN,Davidson,36.1114,Nashville,-86.869
37206,TN,Davidson,36.1798,Nashville,-86.7411
37207,TN,Davidson,36.2195,Nashville,-86.774
37208,TN,Davidson,36.1762,Nashville,-86.8076
37209,TN,Davidson,36.1546,Nashville,-86.8602
37210,TN,Davidson,36.1379,Nashville,-86.741
37211,TN,Davidson,36.0725,Nashville,-86.724
37212,TN,Davidson,36.1337,Nashville,-86.8006
37213,TN,Davidson,36.1663,Nashville,-86.7669
37214,TN,Davidson,36.1633,Nashville,-86.6609
37215,TN,Davidson,36.0986,Nashville,-86.8219
37216,TN,Davidson,36.2125,Nashville,-86.7257
37217,TN,Davidson,36.1052,Nashville,-86.6591
37218,TN,Davidson,36.2071,Nashville,-86.8456
37219,TN,Davidson,36.1678,Nashville,-86.7837
37220,TN,Davidson,36.0641,Nashville,-86.7697
37221,TN,Davidson,36.0662,Nashville,-86.9639
37222,TN,Davidson,36.1659,Nashville,-86.7844
37224,TN,Davidson,36.1866,Nashville,-86.7852
37227,TN,Davidson,36.1866,Nashville,-86.7852
37228,TN,Davidson,36.1901,Nashville,-86.8053
37229,TN,Davidson,36.1866,Nashville,-86.7852
37230,TN,Davidson,36.1866,Nashville,-86.7852
37232,TN,Davidson,36.1866,Nashville,-86.7852
37234,TN,Davidson,36.1866,Nashville,-86.7852
37235,TN,Davidson,36.1866,Nashville,-86.7852
37236,TN,Davidson,36.1866,Nashville,-86.7852
37238,TN,Davidson,36.1866,Nashville,-86.7852
37240,TN,Davidson,36.1866,Nashville,-86.7852
37241,TN,Davidson,36.1866,Nashville,-86.7852
37242,TN,Davidson,36.1866,Nashville,-86.7852
37243,TN,Davidson,36.165,Nashville,-86.7821
37244,TN,Davidson,36.1866,Nashville,-86.7852
37246,TN,Davidson,36.1586,Nashville,-86.79
37250,TN,Davidson,36.1866,Nashville,-86.7852
37301,TN,Grundy,35.4258,Altamont,-85.7635
37302,TN,Hamilton,35.0149,Apison,-85.0164
37303,TN,McMinn,35.4574,Athens,-84.6043
37304,TN,Hamilton,35.3452,Bakewell,-85.138
37305,TN,Grundy,35.4652,Beersheba Springs,-85.6942
37306,TN,Franklin,35.1415,Belvidere,-86.1728
37307,TN,Polk,35.173,Benton,-84.6544
37308,TN,Hamilton,35.352,Birchwood,-84.9618
37309,TN,McMinn,35.3228,Calhoun,-84.7364
37310,TN,Bradley,35.2556,Charleston,-84.7666
37311,TN,Bradley,35.1313,Cleveland,-84.875
37312,TN,Bradley,35.2023,Cleveland,-84.8476
37313,TN,Grundy,35.3516,Coalmont,-85.7003
37314,TN,Monroe,35.2467,Cokercreek,-84.3031
37315,TN,Hamilton,35.0479,Collegedale,-85.0574
37316,TN,Polk,34.9971,Conasauga,-84.7327
37317,TN,Polk,35.0207,Copperhill,-84.3748
37318,TN,Franklin,35.1783,Cowan,-86.0167
37320,TN,Bradley,35.1727,Cleveland,-84.8619
37321,TN,Rhea,35.5002,Dayton,-85.0135
37322,TN,Meigs,35.5072,Decatur,-84.8081
37323,TN,Bradley,35.1361,Cleveland,-84.8457
37324,TN,Franklin,35.2326,Decherd,-86.0589
37325,TN,Polk,35.2612,Delano,-84.6024
37326,TN,Polk,35.0339,Ducktown,-84.3792
37327,TN,Sequatchie,35.3842,Dunlap,-85.3925
37328,TN,Lincoln,35.0295,Elora,-86.3481
37329,TN,McMinn,35.4272,Englewood,-84.4833
37330,TN,Franklin,35.2705,Estill Springs,-86.1396
37331,TN,McMinn,35.3314,Etowah,-84.5283
37332,TN,Rhea,35.6153,Evensville,-85.0228
37333,TN,Polk,35.1449,Farner,-84.3209
37334,TN,Lincoln,35.1527,Fayetteville,-86.5664
37335,TN,Lincoln,35.0581,Flintville,-86.413
37336,TN,Meigs,35.2932,Georgetown,-84.9127
37337,TN,Rhea,35.7608,Grandview,-84.8615
37338,TN,Rhea,35.4484,Graysville,-85.179
37339,TN,Grundy,35.3723,Gruetli Laager,-85.618
37340,TN,Marion,35.0178,Guild,-85.5116
37341,TN,Hamilton,35.1679,Harrison,-85.0945
37342,TN,Coffee,35.3699,Hillsboro,-85.9724
37343,TN,Hamilton,35.1591,Hixson,-85.2182
37345,TN,Franklin,35.0512,Huntland,-86.2694
37347,TN,Marion,35.097,Jasper,-85.5897
37348,TN,Lincoln,35.1024,Kelso,-86.4683
37349,TN,Coffee,35.4976,Manchester,-86.0748
37350,TN,Hamilton,34.9948,Lookout Mountain,-85.3506
37351,TN,Hamilton,35.1045,Lupton City,-85.2631
37352,TN,Moore,35.2706,Lynchburg,-86.372
37353,TN,Bradley,35.0869,Mc Donald,-84.9892
37354,TN,Monroe,35.4916,Madisonville,-84.3395
37355,TN,Coffee,35.4958,Manchester,-86.0816
37356,TN,Grundy,35.2402,Monteagle,-85.8228
37357,TN,Warren,35.6029,Morrison,-85.9197
37359,TN,Lincoln,35.1941,Mulberry,-86.4217
37360,TN,Bedford,35.4296,Normandy,-86.2557
37361,TN,Polk,35.1025,Ocoee,-84.7136
37362,TN,Polk,35.2829,Old Fort,-85.2568
37363,TN,Hamilton,35.0781,Ooltewah,-85.0635
37364,TN,Bradley,35.1727,Cleveland,-84.8619
37365,TN,Grundy,35.3741,Palmer,-85.5643
37366,TN,Grundy,35.314,Pelham,-85.8441
37367,TN,Bledsoe,35.6408,Pikeville,-85.2077
37369,TN,Polk,35.1807,Reliance,-84.541
37370,TN,McMinn,35.3731,Riceville,-84.6951
37371,TN,McMinn,35.4429,Athens,-84.593
37373,TN,Hamilton,35.3858,Sale Creek,-85.1023
37374,TN,Marion,35.1634,Sequatchie,-85.6371
37375,TN,Franklin,35.2011,Sewanee,-85.9126
37376,TN,Franklin,35.0452,Sherwood,-85.9302
37377,TN,Hamilton,35.1494,Signal Mountain,-85.3362
37378,TN,Warren,35.6403,Smartt,-85.8366
37379,TN,Hamilton,35.2527,Soddy Daisy,-85.163
37380,TN,Marion,35.028,South Pittsburg,-85.7225
37381,TN,Rhea,35.6935,Spring City,-84.8198
37382,TN,Coffee,35.5595,Summitville,-85.9925
37383,TN,Franklin,35.1805,Sewanee,-85.9035
37384,TN,Hamilton,35.2211,Soddy Daisy,-85.2091
37385,TN,Monroe,35.3562,Tellico Plains,-84.3068
37387,TN,Grundy,35.2721,Tracy City,-85.7362
37388,TN,Coffee,35.3468,Tullahoma,-86.22
37389,TN,Coffee,35.4976,Arnold Afb,-86.0748
37391,TN,Polk,35.1081,Turtletown,-84.3544
37394,TN,Warren,35.5384,Viola,-85.8591
37396,TN,Marion,34.9873,Whiteside,-85.4977
37397,TN,Marion,35.1972,Whitwell,-85.5011
37398,TN,Franklin,35.1864,Winchester,-86.113
37401,TN,Hamilton,35.0456,Chattanooga,-85.3097
37402,TN,Hamilton,35.0463,Chattanooga,-85.3161
37403,TN,Hamilton,35.045,Chattanooga,-85.2965
37404,TN,Hamilton,35.0306,Chattanooga,-85.2722
37405,TN,Hamilton,35.0768,Chattanooga,-85.3082
37406,TN,Hamilton,35.0614,Chattanooga,-85.2478
37407,TN,Hamilton,35.0024,Chattanooga,-85.2849
37408,TN,Hamilton,35.0292,Chattanooga,-85.3068
37409,TN,Hamilton,34.9981,Chattanooga,-85.331
37410,TN,Hamilton,35.0018,Chattanooga,-85.3138
37411,TN,Hamilton,35.0271,Chattanooga,-85.2356
37412,TN,Hamilton,35.0015,Chattanooga,-85.2384
37414,TN,Hamilton,35.0456,Chattanooga,-85.3097
37415,TN,Hamilton,35.1273,Chattanooga,-85.2802
37416,TN,Hamilton,35.0942,Chattanooga,-85.1757
37419,TN,Hamilton,35.0331,Chattanooga,-85.3687
37421,TN,Hamilton,35.025,Chattanooga,-85.1459
37422,TN,Hamilton,35.0456,Chattanooga,-85.3097
37424,TN,Hamilton,35.0456,Chattanooga,-85.3097
37450,TN,Hamilton,35.0456,Chattanooga,-85.3097
37501,TN,Shelby,35.1693,Memphis,-89.9904
37544,TN,Shelby,35.1496,Memphis,-90.0487
37601,TN,Washington,36.3339,Johnson City,-82.3408
37602,TN,Washington,36.2717,Johnson City,-82.5012
37604,TN,Washington,36.3107,Johnson City,-82.381
37605,TN,Washington,36.3158,Johnson City,-82.3838
37614,TN,Washington,36.1571,Johnson City,-82.5626
37615,TN,Washington,36.3996,Johnson City,-82.4523
37616,TN,Greene,36.2265,Afton,-82.7476
37617,TN,Sullivan,36.5356,Blountville,-82.3656
37618,TN,Sullivan,36.4774,Bluff City,-82.2362
37620,TN,Sullivan,36.5686,Bristol,-82.1819
37621,TN,Sullivan,36.5042,Bristol,-82.2645
37625,TN,Sullivan,36.5951,Bristol,-82.1887
37640,TN,Johnson,36.3282,Butler,-81.9856
37641,TN,Greene,36.2569,Chuckey,-82.6905
37642,TN,Hawkins,36.5399,Church Hill,-82.7252
37643,TN,Carter,36.3445,Elizabethton,-82.2015
37644,TN,Carter,36.3487,Elizabethton,-82.2107
37645,TN,Hawkins,36.5629,Mount Carmel,-82.6532
37650,TN,Unicoi,36.1342,Erwin,-82.4163
37656,TN,Washington,36.4158,Fall Branch,-82.6256
37657,TN,Unicoi,36.0085,Flag Pond,-82.5623
37658,TN,Carter,36.2577,Hampton,-82.1891
37659,TN,Washington,36.2954,Jonesborough,-82.4902
37660,TN,Sullivan,36.5484,Kingsport,-82.5618
37662,TN,Sullivan,36.5484,Kingsport,-82.5618
37663,TN,Sullivan,36.4715,Kingsport,-82.4834
37664,TN,Sullivan,36.5208,Kingsport,-82.5168
37665,TN,Sullivan,36.5799,Kingsport,-82.5733
37669,TN,Sullivan,36.5484,Kingsport,-82.5618
37680,TN,Johnson,36.5793,Laurel Bloomery,-81.7254
37681,TN,Washington,36.254,Limestone,-82.625
37682,TN,Carter,36.296,Milligan College,-82.3054
37683,TN,Johnson,36.4657,Mountain City,-81.814
37684,TN,Washington,36.3107,Mountain Home,-82.3732
37686,TN,Sullivan,36.4461,Piney Flats,-82.334
37687,TN,Carter,36.1773,Roan Mountain,-82.081
37688,TN,Johnson,36.5272,Shady Valley,-81.9068
37690,TN,Washington,36.2451,Telford,-82.5369
37691,TN,Johnson,36.3683,Trade,-81.7572
37692,TN,Unicoi,36.2066,Unicoi,-82.322
37694,TN,Carter,36.3702,Watauga,-82.2683
37699,TN,Sullivan,36.4195,Piney Flats,-82.304
37701,TN,Blount,35.7852,Alcoa,-83.9809
37705,TN,Anderson,36.1915,Andersonville,-84.0544
37707,TN,Claiborne,36.5481,Arthur,-83.6707
37708,TN,Grainger,36.3249,Bean Station,-83.3142
37709,TN,Grainger,36.1583,Blaine,-83.6783
37710,TN,Anderson,36.1626,Briceville,-84.2992
37711,TN,Hawkins,36.2832,Bulls Gap,-83.0374
37713,TN,Cocke,36.074,Bybee,-83.1631
37714,TN,Campbell,36.3028,Caryville,-84.203
37715,TN,Claiborne,36.565,Clairfield,-83.9397
37716,TN,Anderson,36.0869,Clinton,-84.1897
37717,TN,Anderson,36.11,Clinton,-84.1672
37719,TN,Morgan,36.0352,Coalfield,-84.3907
37721,TN,Knox,36.12,Corryton,-83.813
37722,TN,Cocke,35.8347,Cosby,-83.2187
37723,TN,Cumberland,35.9537,Crab Orchard,-84.8205
37724,TN,Claiborne,36.5504,Cumberland Gap,-83.681
37725,TN,Jefferson,36.0008,Dandridge,-83.4233
37726,TN,Morgan,36.2176,Deer Lodge,-84.8191
37727,TN,Cocke,35.883,Del Rio,-83.015
37729,TN,Campbell,36.5086,Duff,-84.0454
37730,TN,Claiborne,36.552,Eagan,-83.9769
37731,TN,Hawkins,36.4995,Eidson,-83.0827
37732,TN,Scott,36.3323,Elgin,-84.6063
37733,TN,Morgan,36.3519,Rugby,-84.7137
37737,TN,Blount,35.7523,Friendsville,-84.1061
37738,TN,Sevier,35.729,Gatlinburg,-83.4874
37742,TN,Loudon,35.6567,Greenback,-84.171
37743,TN,Greene,36.1316,Greeneville,-82.8692
37744,TN,Greene,36.1683,Greeneville,-82.8548
37745,TN,Greene,36.2455,Greeneville,-82.8238
37748,TN,Roane,35.9348,Harriman,-84.5155
37752,TN,Claiborne,36.5767,Harrogate,-83.6073
37753,TN,Cocke,35.8256,Hartford,-83.0996
37754,TN,Knox,36.115,Heiskell,-84.0438
37755,TN,Scott,36.4329,Helenwood,-84.5381
37756,TN,Scott,36.3983,Huntsville,-84.4288
37757,TN,Campbell,36.3266,Jacksboro,-84.1928
37760,TN,Jefferson,36.1163,Jefferson City,-83.481
37762,TN,Campbell,36.577,Jellico,-84.126
37763,TN,Roane,35.8528,Kingston,-84.4971
37764,TN,Sevier,35.9722,Kodak,-83.6171
37765,TN,Hancock,36.5721,Kyles Ford,-83.0507
37766,TN,Campbell,36.4248,La Follette,-84.0907
37769,TN,Anderson,36.2032,Lake City,-84.1386
37770,TN,Morgan,36.1456,Lancing,-84.7135
37771,TN,Loudon,35.8104,Lenoir City,-84.2665
37772,TN,Loudon,35.7883,Lenoir City,-84.2188
37773,TN,Claiborne,36.3906,Lone Mountain,-83.5849
37774,TN,Loudon,35.7292,Loudon,-84.3436
37777,TN,Blount,35.8375,Louisville,-84.0089
37778,TN,Hamblen,36.2133,Lowland,-83.2752
37779,TN,Union,36.2001,Luttrell,-83.76
37801,TN,Blount,35.6884,Maryville,-84.0769
37802,TN,Blount,35.7565,Maryville,-83.9705
37803,TN,Blount,35.6539,Maryville,-83.9956
37804,TN,Blount,35.7991,Maryville,-83.8852
37806,TN,Knox,36.0844,Mascot,-83.7411
37807,TN,Union,36.2343,Maynardville,-83.8403
37809,TN,Greene,36.151,Midway,-83.0281
37810,TN,Greene,36.1869,Mohawk,-83.0902
37811,TN,Hawkins,36.3621,Mooresburg,-83.2095
37813,TN,Hamblen,36.1957,Morristown,-83.2755
37814,TN,Hamblen,36.2248,Morristown,-83.3119
37815,TN,Hamblen,36.2133,Morristown,-83.2752
37816,TN,Hamblen,36.2133,Morristown,-83.2752
37818,TN,Greene,36.1839,Mosheim,-82.9674
37819,TN,Campbell,36.5428,Newcomb,-84.1798
37820,TN,Jefferson,36.081,New Market,-83.5673
37821,TN,Cocke,35.9544,Newport,-83.2027
37822,TN,Cocke,35.967,Newport,-83.1877
37824,TN,Claiborne,36.45,New Tazewell,-83.5911
37825,TN,Claiborne,36.4245,New Tazewell,-83.6469
37826,TN,McMinn,35.5819,Niota,-84.5721
37828,TN,Anderson,36.2005,Norris,-84.0858
37829,TN,Morgan,36.01,Oakdale,-84.5753
37830,TN,Anderson,36.0159,Oak Ridge,-84.2623
37831,TN,Anderson,36.106,Oak Ridge,-84.1958
37840,TN,Morgan,36.0366,Oliver Springs,-84.3486
37841,TN,Scott,36.5053,Oneida,-84.5293
37843,TN,Cocke,35.9983,Parrottsville,-83.0736
37845,TN,Morgan,36.0959,Petros,-84.4424
37846,TN,Loudon,35.6781,Philadelphia,-84.4312
37847,TN,Campbell,36.4695,Pioneer,-84.2907
37848,TN,Grainger,36.2357,Powder Springs,-83.6801
37849,TN,Knox,36.0435,Powell,-84.04
37851,TN,Claiborne,36.5862,Pruden,-83.901
37852,TN,Scott,36.3527,Robbins,-84.5904
37853,TN,Blount,35.8305,Rockford,-83.9412
37854,TN,Roane,35.8587,Rockwood,-84.6842
37857,TN,Hawkins,36.4162,Rogersville,-83.0108
37860,TN,Hamblen,36.2567,Russellville,-83.1914
37861,TN,Grainger,36.2501,Rutledge,-83.5125
37862,TN,Sevier,35.8452,Sevierville,-83.5386
37863,TN,Sevier,35.7922,Pigeon Forge,-83.5638
37864,TN,Sevier,35.8542,Sevierville,-83.6138
37865,TN,Sevier,35.87,Seymour,-83.7495
37866,TN,Union,36.3685,Sharps Chapel,-83.8127
37867,TN,Claiborne,36.5803,Shawanee,-83.6473
37868,TN,Sevier,35.8809,Pigeon Forge,-83.5561
37869,TN,Hancock,36.5275,Sneedville,-83.2529
37870,TN,Claiborne,36.4797,Speedwell,-83.8135
37871,TN,Jefferson,36.0687,Strawberry Plains,-83.6568
37872,TN,Morgan,36.2622,Sunbright,-84.6984
37873,TN,Hawkins,36.4741,Surgoinsville,-82.8306
37874,TN,Monroe,35.6015,Sweetwater,-84.461
37876,TN,Sevier,35.866,Sevierville,-83.4793
37877,TN,Hamblen,36.16,Talbott,-83.4129
37878,TN,Blount,35.5844,Tallassee,-83.9923
37879,TN,Claiborne,36.471,Tazewell,-83.5552
37880,TN,Meigs,35.6862,Ten Mile,-84.6548
37881,TN,Grainger,36.3917,Thorn Hill,-83.366
37882,TN,Blount,35.6784,Townsend,-83.7572
37885,TN,Monroe,35.5354,Vonore,-84.1778
37886,TN,Blount,35.7533,Walland,-83.8243
37887,TN,Morgan,36.1016,Wartburg,-84.5652
37888,TN,Grainger,36.3106,Washburn,-83.5937
37890,TN,Jefferson,36.0776,White Pine,-83.2998
37891,TN,Hamblen,36.2621,Whitesburg,-83.1458
37892,TN,Scott,36.5598,Winfield,-84.434
37901,TN,Knox,36.0323,Knoxville,-83.8848
37902,TN,Knox,35.9625,Knoxville,-83.9209
37909,TN,Knox,35.946,Knoxville,-84.0235
37912,TN,Knox,36.0055,Knoxville,-83.9773
37914,TN,Knox,35.9918,Knoxville,-83.8496
37915,TN,Knox,35.9721,Knoxville,-83.901
37916,TN,Knox,35.9556,Knoxville,-83.9336
37917,TN,Knox,35.998,Knoxville,-83.9152
37918,TN,Knox,36.0501,Knoxville,-83.9226
37919,TN,Knox,35.9244,Knoxville,-84.0015
37920,TN,Knox,35.8929,Knoxville,-83.9387
37921,TN,Knox,35.9793,Knoxville,-84.003
37922,TN,Knox,35.858,Knoxville,-84.1194
37923,TN,Knox,35.9331,Knoxville,-84.0761
37924,TN,Knox,36.032,Knoxville,-83.8021
37927,TN,Knox,35.9901,Knoxville,-83.9622
37928,TN,Knox,35.9901,Knoxville,-83.9622
37929,TN,Knox,35.9606,Knoxville,-83.9207
37930,TN,Knox,35.9029,Knoxville,-83.9536
37931,TN,Knox,35.9924,Knoxville,-84.1201
37932,TN,Knox,35.9335,Knoxville,-84.1481
37933,TN,Knox,35.9901,Knoxville,-83.9622
37934,TN,Knox,35.8762,Knoxville,-84.1746
37938,TN,Knox,36.1055,Knoxville,-83.946
37939,TN,Knox,35.9901,Knoxville,-83.9622
37940,TN,Knox,35.9901,Knoxville,-83.9622
37950,TN,Knox,35.9901,Knoxville,-83.9622
37995,TN,Knox,35.9606,Knoxville,-83.9207
37996,TN,Knox,35.9901,Knoxville,-83.9622
37997,TN,Knox,35.9901,Knoxville,-83.9622
37998,TN,Knox,35.9351,Knoxville,-83.7503
38001,TN,Crockett,35.8017,Alamo,-89.1765
38002,TN,Shelby,35.2752,Arlington,-89.7295
38004,TN,Tipton,35.4412,Atoka,-89.7781
38006,TN,Crockett,35.7198,Bells,-89.0729
38007,TN,Dyer,36.164,Bogota,-89.4384
38008,TN,Hardeman,35.2461,Bolivar,-89.0007
38010,TN,Fayette,35.2886,Braden,-89.488
38011,TN,Tipton,35.484,Brighton,-89.7251
38012,TN,Haywood,35.61,Brownsville,-89.2624
38014,TN,Shelby,35.2673,Brunswick,-89.7687
38015,TN,Tipton,35.5399,Burlison,-89.8177
38016,TN,Shelby,35.1602,Cordova,-89.7816
38017,TN,Shelby,35.0551,Collierville,-89.6767
38018,TN,Shelby,35.1556,Cordova,-89.7762
38019,TN,Tipton,35.5598,Covington,-89.6501
38021,TN,Crockett,35.8676,Crockett Mills,-89.1692
38023,TN,Tipton,35.4452,Drummonds,-89.9236
38024,TN,Dyer,36.0444,Dyersburg,-89.3836
38025,TN,Dyer,36.0345,Dyersburg,-89.3856
38027,TN,Shelby,35.042,Collierville,-89.6645
38028,TN,Shelby,35.1551,Eads,-89.676
38029,TN,Shelby,35.2017,Ellendale,-89.9715
38030,TN,Dyer,36.0169,Finley,-89.5134
38034,TN,Crockett,35.909,Friendship,-89.2453
38036,TN,Fayette,35.3274,Gallaway,-89.6198
38037,TN,Lauderdale,35.796,Gates,-89.3938
38039,TN,Hardeman,35.049,Grand Junction,-89.187
38040,TN,Lauderdale,35.8862,Halls,-89.4147
38041,TN,Lauderdale,35.6593,Henning,-89.6962
38042,TN,Hardeman,35.158,Hickory Valley,-89.1309
38044,TN,Hardeman,35.2197,Hornsby,-88.8263
38045,TN,Fayette,35.2904,Laconia,-89.2322
38046,TN,Fayette,35.0454,La Grange,-89.2437
38047,TN,Dyer,36.0892,Lenox,-89.4984
38048,TN,Fayette,35.1507,Macon,-89.4814
38049,TN,Tipton,35.438,Mason,-89.5518
38050,TN,Crockett,35.8379,Maury City,-89.2273
38052,TN,Hardeman,35.0818,Middleton,-88.9046
38053,TN,Shelby,35.3185,Millington,-89.9054
38054,TN,Shelby,35.3341,Millington,-89.8706
38055,TN,Shelby,35.3415,Millington,-89.8973
38057,TN,Fayette,35.0588,Moscow,-89.3595
38058,TN,Tipton,35.459,Munford,-89.8197
38059,TN,Dyer,36.1009,Newbern,-89.2514
38060,TN,Fayette,35.229,Oakland,-89.5151
38061,TN,Hardeman,35.0315,Pocahontas,-88.8116
38063,TN,Lauderdale,35.7527,Ripley,-89.535
38066,TN,Fayette,35.0768,Rossville,-89.5678
38067,TN,Hardeman,35.0498,Saulsbury,-89.0769
38068,TN,Fayette,35.2772,Somerville,-89.3918
38069,TN,Haywood,35.4482,Stanton,-89.3326
38070,TN,Dyer,35.942,Tigrett,-89.2434
38071,TN,Tipton,35.4143,Tipton,-89.8188
38075,TN,Hardeman,35.3191,Whiteville,-89.1337
38076,TN,Fayette,35.1576,Williston,-89.3684
38077,TN,Lake,36.3281,Wynnburg,-89.4744
38079,TN,Lake,36.3846,Tiptonville,-89.4649
38080,TN,Lake,36.2638,Ridgely,-89.4858
38083,TN,Shelby,35.2017,Millington,-89.9715
38088,TN,Shelby,35.1556,Cordova,-89.7762
38101,TN,Shelby,35.1495,Memphis,-90.049
38103,TN,Shelby,35.144,Memphis,-90.048
38104,TN,Shelby,35.1334,Memphis,-90.0046
38105,TN,Shelby,35.1497,Memphis,-90.033
38106,TN,Shelby,35.1021,Memphis,-90.033
38107,TN,Shelby,35.1831,Memphis,-90.0201
38108,TN,Shelby,35.1787,Memphis,-89.9682
38109,TN,Shelby,35.0425,Memphis,-90.0732
38111,TN,Shelby,35.1076,Memphis,-89.9457
38112,TN,Shelby,35.1483,Memphis,-89.9729
38113,TN,Shelby,35.1274,Memphis,-89.9845
38114,TN,Shelby,35.0981,Memphis,-89.9825
38115,TN,Shelby,35.0579,Memphis,-89.864
38116,TN,Shelby,35.0303,Memphis,-90.0123
38117,TN,Shelby,35.1124,Memphis,-89.9034
38118,TN,Shelby,35.0514,Memphis,-89.9265
38119,TN,Shelby,35.0821,Memphis,-89.8501
38120,TN,Shelby,35.1207,Memphis,-89.8651
38122,TN,Shelby,35.1572,Memphis,-89.9268
38124,TN,Shelby,35.2017,Memphis,-89.9715
